chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	alt3singleCount	alt3singleLoc	alt5singleCount	alt5singleLoc	alt3and5singleCount	alt3and5singleLoc	OnlyESTexonCount	OnlyESTexons	genename
chr5	-	80563734	80563815	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	80563730	0	#	0	#	ANKRD34B
chr5	+	84387821	84387936	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	84388163	0	#	0	#	CTD-2269F5.1
chr5	-	88205813	88205954	17	0	2	0	0	0.895	1.000	1.000	0.895	0	#	1,1	88205800,88205753	0	#	0	#	TMEM161B
chr5	-	95658616	95658913	4	0	1	0	0	0.800	1.000	1.000	0.800	0	#	1	95658771	0	#	0	#	SPATA9
chr5	+	96900120	96900189	21	0	5	0	0	0.808	1.000	1.000	0.808	0	#	5	96900245	0	#	1	chr5+96900124-96900189	ERAP2
chr5	-	102480176	102480434	13	0	2	0	0	0.867	1.000	1.000	0.867	0	#	2	102480344	0	#	0	#	SLCO6A1
chr5	+	108954728	108954932	16	0	2	0	0	0.889	1.000	1.000	0.889	0	#	2	108954867	0	#	0	#	FER
chr5	-	112170300	112170369	5	0	3	0	0	0.625	1.000	1.000	0.625	0	#	3	112170255	0	#	1	chr5-112170300-112170325	EPB41L4A
chr5	-	115253136	115253255	18	0	5	0	0	0.783	1.000	1.000	0.783	0	#	5	115253132	0	#	0	#	PGGT1B
chr5	-	128290731	128290884	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	128290841	0	#	0	#	FBN2
chr5	+	129526283	129526515	3	0	2	0	0	0.600	1.000	1.000	0.600	0	#	2	129526456	0	#	0	#	ADAMTS19
chr5	-	131994030	131994251	36	0	5	0	0	0.878	1.000	1.000	0.878	0	#	5	131994135	0	#	3	chr5-131994033-131994251	ACSL6
chr5	-	132366567	132366781	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	132365953	0	#	1	chr5-132366432-132366781	AC034220.3
chr5	-	133233416	133233537	9	0	2	0	0	0.818	1.000	1.000	0.818	0	#	2	133233423	0	#	0	#	FSTL4
chr5	-	133400737	133400986	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	133400915	0	#	0	#	FSTL4
chr5	+	134142720	134143100	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	134143477	0	#	0	#	TCF7
chr5	+	134816429	134816606	16	0	4	0	0	0.800	1.000	1.000	0.800	0	#	4	134816603	0	#	1	chr5+134816429-134816613	DDX46
chr5	+	134960585	134960698	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	134960728	0	#	1	chr5+134960585-134961277	PCBD2
chr5	+	138090527	138091007	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	138091056	0	#	0	#	WNT8A
chr5	-	139380564	139380632	40	0	17	0	0	0.702	1.000	1.000	0.702	0	#	17	139380552	0	#	4	chr5-139380609-139380632,chr5-139380579-139380632,chr5-139380604-139380632	SLC23A1
chr5	+	139680363	139681447	9	0	2	0	0	0.818	1.000	1.000	0.818	0	#	1,1	139680605,139680539	0	#	10	chr5+139680766-139681447,chr5+139680363-139680532,chr5+139680363-139680544,chr5+139680901-139681447,chr5+139680363-139680528,chr5+139680363-139680681	CXXC5
chr5	+	140365519	140365578	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	140365569	0	#	0	#	SLC4A9
chr5	+	140538085	140538261	24	0	4	0	0	0.857	1.000	1.000	0.857	0	#	4	140538234	0	#	0	#	ANKHD1-EIF4EBP3,ANKHD1
chr5	-	141671264	141671400	6	0	2	0	0	0.750	1.000	1.000	0.750	0	#	2	141671324	0	#	0	#	ARAP3
chr5	-	142860001	142860161	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	142860012	0	#	0	#	ARHGAP26-AS1
chr5	+	143014079	143014116	14	0	2	0	0	0.875	1.000	1.000	0.875	0	#	2	143014293	0	#	0	#	ARHGAP26
chr5	-	143314001	143314168	42	0	5	0	0	0.894	1.000	1.000	0.894	0	#	5	143313998	0	#	0	#	NR3C1
chr5	+	146055980	146056231	26	0	13	0	0	0.667	1.000	1.000	0.667	0	#	13	146056213	0	#	0	#	SH3RF2
chr5	-	149041415	149041617	6	0	3	0	0	0.667	1.000	1.000	0.667	0	#	3	149041473	0	#	0	#	SH3TC2
chr5	-	149505446	149505595	32	0	21	0	0	0.604	1.000	1.000	0.604	0	#	21	149505482	0	#	4	chr5-149505446-149505598,chr5-149505569-149505595,chr5-149505439-149505595,chr5-149505468-149505595	CSNK1A1
chr5	-	150401855	150402250	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	150402001	0	#	29	chr5-150402094-150402250,chr5-150402118-150402250,chr5-150402057-150402252,chr5-150402186-150402250,chr5-150402188-150402250,chr5-150401910-150402250,chr5-150402162-150402252,chr5-150402017-150402250,chr5-150402213-150402246,chr5-150401826-150402250,chr5-150402199-150402250,chr5-150402182-150402250,chr5-150401894-150402250,chr5-150402068-150402250,chr5-150401954-150402046,chr5-150402165-150402250,chr5-150401958-150402250,chr5-150402230-150402250,chr5-150402183-150402249,chr5-150402178-150402250,chr5-150402155-150402250,chr5-150401741-150402250,chr5-150402031-150402049,chr5-150402125-150402250,chr5-150402177-150402250,chr5-150402134-150402250,chr5-150402095-150402250,chr5-150401852-150402250	CD74
chr5	-	157513433	157513505	8	0	2	0	0	0.800	1.000	1.000	0.800	0	#	2	157513423	0	#	0	#	ADAM19
chr5	-	158823175	158823317	20	0	4	0	0	0.833	1.000	1.000	0.833	0	#	4	158823199	0	#	0	#	EBF1
chr5	-	160785558	160785803	7	0	4	0	0	0.636	1.000	1.000	0.636	0	#	4	160785735	0	#	0	#	ATP10B
chr5	-	163493442	163493549	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	163493320	0	#	0	#	HMMR-AS1
chr5	+	168126753	168126966	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	168126939	0	#	0	#	TENM2
chr5	-	168685686	168685927	15	0	2	0	0	0.882	1.000	1.000	0.882	0	#	1,1	168685896,168685716	0	#	0	#	SLIT3
chr5	+	169714359	169714457	9	0	2	0	0	0.818	1.000	1.000	0.818	0	#	2	169714403	0	#	0	#	DOCK2
chr5	+	173133629	173133712	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	173134047	0	#	0	#	onlyEST
chr5	+	176123996	176124105	3	0	2	0	0	0.600	1.000	1.000	0.600	0	#	2	176124120	0	#	0	#	FAM153B
chr5	-	176182684	176182763	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	176182619	0	#	0	#	RP11-844P9.2
chr5	+	176589527	176589616	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	176589587	0	#	0	#	CDHR2
chr5	+	176642042	176642177	3	0	2	0	0	0.600	1.000	1.000	0.600	0	#	2	176642165	0	#	0	#	EIF4E1B
chr5	+	176656894	176656956	17	0	2	0	0	0.895	1.000	1.000	0.895	0	#	2	176656924	0	#	0	#	TSPAN17
chr5	+	177595266	177595418	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	177595350	0	#	2	chr5+177595266-177595450	onlyEST
chr5	-	178149490	178149838	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	178149548	0	#	0	#	onlyEST
chr5	+	178885613	178885733	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	178885737	0	#	0	#	ZNF354B
chr5	-	179891378	179891586	10	0	2	0	0	0.833	1.000	1.000	0.833	0	#	2	179891422	0	#	0	#	TBC1D9B
chr5	+	180564488	180564593	9	0	3	0	0	0.750	1.000	1.000	0.750	0	#	3	180564578	0	#	0	#	CNOT6
chr5	-	181203544	181203640	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	181203476	0	#	0	#	TRIM7
chr6	+	3137361	3137493	27	0	4	0	0	0.871	1.000	1.000	0.871	0	#	4	3137422	0	#	2	chr6+3137361-3137434,chr6+3137361-3137496	BPHL
chr6	+	4060412	4060686	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	4060644	0	#	0	#	PRPF4B
chr6	-	6710871	6710981	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	6710924	0	#	0	#	onlyEST
chr6	+	7181123	7181246	12	0	2	0	0	0.857	1.000	1.000	0.857	0	#	0,2	7181158,7181289	0	#	1	chr6+7181123-7181142	RREB1
chr6	+	7579274	7579772	4	0	2	0	0	0.667	1.000	1.000	0.667	0	#	1,1	7581569,7580240	0	#	1	chr6+7579274-7579741	DSP
chr6	+	12119889	12125870	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	12119934	0	#	1	chr6+12119887-12120037	HIVEP1
chr6	+	12717508	12717553	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	12717743	0	#	0	#	PHACTR1
chr6	-	14391667	14391871	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	14391820	0	#	0	#	RP3-448I9.2
chr6	+	18217732	18217885	11	0	2	0	0	0.846	1.000	1.000	0.846	0	#	2	18217880	0	#	0	#	KDM1B
chr6	-	25914579	25914670	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	25914544	0	#	0	#	SLC17A2
chr6	+	28148315	28148824	6	0	2	0	0	0.750	1.000	1.000	0.750	0	#	2	28148838	0	#	1	chr6+28148315-28148486	ZKSCAN8
chr6	-	29603540	29603716	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	29603546	0	#	1	chr6-29602556-29603716	GABBR1
chr6	+	30261586	30261703	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	30261654	0	#	3	chr6+30261643-30261655,chr6+30261586-30261659	onlyEST
chr6	-	30713802	30714183	14	0	2	0	0	0.875	1.000	1.000	0.875	0	#	2	30713806	0	#	2	chr6-30714014-30714183	MDC1
chr6	+	30899155	30899290	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	30899433	0	#	1	chr6+30899155-30899250	onlyEST
chr6	+	31557627	31557849	37	0	20	0	0	0.649	1.000	1.000	0.649	0	#	20	31557804	0	#	8	chr6+31557627-31557843,chr6+31557627-31557844,chr6+31557627-31557801,chr6+31557627-31557808,chr6+31557627-31557700	NFKBIL1
chr6	+	31627764	31628239	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	31628043	0	#	0	#	PRRC2A
chr6	+	31656471	31656626	67	0	9	0	0	0.882	1.000	1.000	0.882	0	#	9	31656633	0	#	4	chr6+31656471-31656622,chr6+31656471-31656638,chr6+31656471-31656685	APOM
chr6	-	31775963	31776242	7	0	1	0	0	0.875	1.000	1.000	0.875	0	#	1	31776163	0	#	0	#	VWA7
chr6	-	32153736	32153836	3	0	3	0	0	0.500	1.000	1.000	0.500	0	#	3	32153765	0	#	0	#	PRRT1
chr6	-	32198657	32198730	4	0	3	0	0	0.571	1.000	1.000	0.571	0	#	3	32198648	0	#	0	#	NOTCH4
chr6	-	32322485	32322506	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	32322462	0	#	0	#	C6orf10
chr6	-	32396038	32396386	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	32396042	0	#	0	#	BTNL2
chr6	-	33176991	33177045	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	33177008	0	#	0	#	COL11A2
chr6	-	33795502	33795605	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	33795523	0	#	0	#	MLN
chr6	+	34240736	34240915	1251	0	492	0	0	0.718	1.000	1.000	0.718	0	#	492	34240882	0	#	17	chr6+34240736-34240893,chr6+34240736-34240911,chr6+34240739-34240915,chr6+34240735-34240824,chr6+34240736-34240798,chr6+34240736-34240928,chr6+34240736-34240912,chr6+34240855-34240915,chr6+34240736-34240902,chr6+34240736-34240877,chr6+34240736-34240839,chr6+34240736-34240879,chr6+34240736-34240875,chr6+34240736-34240904,chr6+34240746-34240915	HMGA1
chr6	+	34244830	34245109	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	34245385	0	#	33	chr6+34244829-34245117,chr6+34244826-34244973,chr6+34244830-34244950,chr6+34244830-34245102,chr6+34244830-34245405,chr6+34244830-34244957,chr6+34245061-34245092,chr6+34244830-34245048,chr6+34244830-34245331,chr6+34244830-34245133,chr6+34244830-34245215,chr6+34244830-34245009,chr6+34244833-34245032,chr6+34244830-34245046,chr6+34244830-34244951,chr6+34244833-34245020,chr6+34244830-34244954,chr6+34244830-34245106,chr6+34244830-34245068,chr6+34244830-34244989,chr6+34244830-34245088,chr6+34244830-34245147,chr6+34244830-34245245,chr6+34244830-34245113,chr6+34244833-34244956,chr6+34244830-34245096,chr6+34244829-34245032	onlyEST
chr6	-	34247680	34247864	57	0	8	0	0	0.877	1.000	1.000	0.877	0	#	7,1	34247740,34247683	0	#	0	#	C6orf1
chr6	-	35955151	35955520	7	0	1	0	0	0.875	1.000	1.000	0.875	0	#	1	35954819	0	#	0	#	SLC26A8
chr6	-	36024419	36024639	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	36024503	0	#	0	#	SLC26A8
chr6	+	36291319	36291552	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	36291555	0	#	0	#	PNPLA1
chr6	+	36962934	36963612	7	0	3	0	0	0.700	1.000	1.000	0.700	0	#	3	36963033	0	#	1	chr6+36963021-36963612	PI16
chr6	-	37483189	37483289	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	37483097	0	#	0	#	onlyEST
chr6	-	39544503	39544693	3	0	3	0	0	0.500	1.000	1.000	0.500	0	#	3	39544554	0	#	0	#	KIF6
chr6	+	39879177	39879477	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	39879224	0	#	0	#	DAAM2
chr6	+	41111222	41111356	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	41111403	0	#	1	chr6+41111222-41111353	onlyEST
chr6	+	41132293	41132513	4	0	1	0	0	0.800	1.000	1.000	0.800	0	#	1	41132382	0	#	0	#	onlyEST
chr6	+	41139855	41140069	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	41140205	0	#	1	chr6+41137917-41140069	onlyEST
chr6	-	42362946	42363079	11	0	11	0	0	0.500	1.000	1.000	0.500	0	#	11	42362996	0	#	0	#	TRERF1
chr6	+	42641581	42641692	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	42641698	0	#	1	chr6+42641581-42641682	UBR2
chr6	-	43049962	43050159	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	43049935	0	#	0	#	CUL7
chr6	-	43052208	43052796	4	0	1	0	0	0.800	1.000	1.000	0.800	0	#	1	43052112	0	#	2	chr6-43052536-43052796,chr6-43052697-43052796	CUL7
chr6	+	43184301	43184905	8	0	2	0	0	0.800	1.000	1.000	0.800	0	#	2	43184343	0	#	0	#	CUL9
chr6	+	43216157	43216503	10	0	2	0	0	0.833	1.000	1.000	0.833	0	#	2	43216385	0	#	0	#	CUL9
chr6	+	43299626	43299781	15	0	3	0	0	0.833	1.000	1.000	0.833	0	#	3	43299790	0	#	2	chr6+43299630-43299781,chr6+43299593-43299772	SLC22A7
chr6	+	43442969	43443159	7	0	1	0	0	0.875	1.000	1.000	0.875	0	#	1	43443327	0	#	0	#	ABCC10
chr6	-	43453004	43453135	13	0	2	0	0	0.867	1.000	1.000	0.867	0	#	2	43453022	0	#	0	#	DLK2
chr6	-	43508297	43508420	6	0	2	0	0	0.750	1.000	1.000	0.750	0	#	2	43508331	0	#	0	#	LRRC73
chr6	+	46141051	46141222	7	0	1	0	0	0.875	1.000	1.000	0.875	0	#	1	46141226	0	#	0	#	ENPP4
chr6	+	46655842	46656034	52	0	7	0	0	0.881	1.000	1.000	0.881	0	#	7	46656030	0	#	1	chr6+46655842-46656038	SLC25A27
chr6	+	47795228	47795563	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	47795311	0	#	0	#	OPN5
chr6	-	53269017	53269270	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	53269086	0	#	0	#	onlyEST
chr6	+	55280322	55280444	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	55280539	0	#	0	#	HCRTR2
chr6	-	56156886	56156949	8	0	4	0	0	0.667	1.000	1.000	0.667	0	#	4	56156894	0	#	0	#	COL21A1
chr6	-	56573678	56573887	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	56573731	0	#	0	#	DST
chr6	-	73135566	73136159	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	73136093	0	#	0	#	KCNQ5-AS1
chr6	-	73517724	73517934	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	73517747	0	#	32	chr6-73517691-73517934,chr6-73517665-73517934,chr6-73517798-73517934,chr6-73517882-73517898,chr6-73517674-73517934,chr6-73517922-73517935,chr6-73517771-73517967,chr6-73517807-73518264,chr6-73517639-73517934,chr6-73517599-73517934,chr6-73517772-73517833,chr6-73517750-73517934,chr6-73517558-73517934,chr6-73517771-73517934,chr6-73517776-73517934,chr6-73517874-73517936,chr6-73517833-73517935,chr6-73517582-73517934,chr6-73517924-73517934,chr6-73517520-73517934,chr6-73517714-73517934,chr6-73517680-73517934,chr6-73517658-73517933,chr6-73517843-73517934,chr6-73517915-73517934,chr6-73517734-73517935,chr6-73517872-73517934,chr6-73517922-73517933,chr6-73517831-73517935,chr6-73517862-73517913,chr6-73517881-73517935,chr6-73517713-73517934	EEF1A1
chr6	-	75097252	75097306	8	0	1	0	0	0.889	1.000	1.000	0.889	0	#	1	75097259	0	#	0	#	COL12A1
chr6	-	83169062	83169323	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	83169241	0	#	0	#	PGM3
chr6	-	84175213	84175347	4	0	3	0	0	0.571	1.000	1.000	0.571	0	#	3	84175209	0	#	0	#	CEP162
chr6	-	85663673	85663726	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	85663686	0	#	0	#	SNHG5
chr6	+	87391779	87391877	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	87391835	0	#	0	#	SMIM8
chr6	+	89629111	89629238	12	0	5	0	0	0.706	1.000	1.000	0.706	0	#	1,4	89629316,89629223	0	#	0	#	ANKRD6
chr6	-	89637741	89637882	70	0	14	0	0	0.833	1.000	1.000	0.833	0	#	14	89637724	0	#	0	#	LYRM2
chr6	-	89694073	89694183	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	89694078	0	#	0	#	MDN1
chr6	-	93269476	93269660	9	0	4	0	0	0.692	1.000	1.000	0.692	0	#	4	93269491	0	#	0	#	EPHA7
chr6	-	105161795	105162160	7	0	2	0	0	0.778	1.000	1.000	0.778	0	#	2	105161424	0	#	1	chr6-105161807-105162160	POPDC3
chr6	-	108211854	108212254	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	108211863	0	#	5	chr6-108211939-108212254,chr6-108211847-108212254,chr6-108212166-108212254,chr6-108212012-108212254,chr6-108211948-108212254	onlyEST
chr6	+	108868823	108868995	15	0	2	0	0	0.882	1.000	1.000	0.882	0	#	2	108868913	0	#	0	#	ARMC2
chr6	+	109159024	109159102	7	0	1	0	0	0.875	1.000	1.000	0.875	0	#	1	109159153	0	#	1	chr6+109159073-109159102	CEP57L1
chr6	+	109160571	109160716	9	0	2	0	0	0.818	1.000	1.000	0.818	0	#	2	109160730	0	#	1	chr6+109160571-109160710	CEP57L1
chr6	+	109442542	109442625	15	0	3	0	0	0.833	1.000	1.000	0.833	0	#	3	109442629	0	#	0	#	SMPD2
chr6	-	109446695	109446772	29	0	5	0	0	0.853	1.000	1.000	0.853	0	#	5	109446678	0	#	2	chr6-109446705-109446772,chr6-109446728-109446772	MICAL1
chr6	-	109659227	109659413	11	0	2	0	0	0.846	1.000	1.000	0.846	0	#	2	109659212	0	#	2	chr6-109659255-109659413,chr6-109659214-109659413	AK9
chr6	-	112189109	112189205	7	0	7	0	0	0.500	1.000	1.000	0.500	0	#	1,6	112189148,112189130	0	#	0	#	LAMA4
chr6	+	113991892	113992018	4	0	5	0	0	0.444	1.000	1.000	0.444	0	#	1,3,1	113992187,113992014,113992120	0	#	0	#	RP3-399L15.3
chr6	-	116806369	116807206	4	0	1	0	0	0.800	1.000	1.000	0.800	0	#	1	116806894	0	#	0	#	GPRC6A
chr6	+	121446831	121447069	4	0	3	0	0	0.571	1.000	1.000	0.571	0	#	2,1	121447101,121447254	0	#	7	chr6+121446831-121446946,chr6+121446831-121446991,chr6+121446831-121447180,chr6+121446831-121447170,chr6+121446831-121446905	onlyEST
chr6	-	124935007	124935117	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	124935058	0	#	0	#	RNF217-AS1
chr6	+	131674161	131674281	12	0	3	0	0	0.800	1.000	1.000	0.800	0	#	3	131674410	0	#	0	#	ENPP3
chr6	+	133468565	133468731	9	0	3	0	0	0.750	1.000	1.000	0.750	0	#	3	133468749	0	#	0	#	EYA4
chr6	-	134028380	134029721	6	0	1	0	0	0.857	1.000	1.000	0.857	0	#	1	134029401	0	#	1	chr6-134028380-134028534	SLC2A12
chr6	-	134447935	134448001	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	134447933	0	#	0	#	RP11-557H15.3
chr6	+	134464740	134464849	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	134465058	0	#	0	#	LINC01010
chr6	-	136990053	136990360	9	0	5	0	0	0.643	1.000	1.000	0.643	0	#	5	136990061	0	#	0	#	NHEG1
chr6	-	137866624	137866884	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1	137866582	0	#	0	#	RP11-356I2.4
chr6	+	142370169	142370793	11	0	2	0	0	0.846	1.000	1.000	0.846	0	#	0,2	142370228,142370553	0	#	1	chr6+142370169-142370225	ADGRG6
chr6	-	146850824	146851331	3	0	1	0	0	0.750	1.000	1.000	0.750	0	#	1,0	146851117,146850820	0	#	0	#	STXBP5-AS1
chr6	+	149802199	149802416	36	0	34	0	0	0.514	1.000	1.000	0.514	0	#	34	149802369	0	#	2	chr6+149802199-149802405,chr6+149802199-149802410	PCMT1
chr6	+	150830581	150832205	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	150830727	0	#	1	chr6+150830581-150831933	PLEKHG1
chr6	-	151423524	151423631	13	0	2	0	0	0.867	1.000	1.000	0.867	0	#	2	151423520	0	#	0	#	RMND1
chr6	-	152309834	152310017	5	0	1	0	0	0.833	1.000	1.000	0.833	0	#	1	152309830	0	#	0	#	SYNE1
chr6	-	152354658	152354976	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	152354724	0	#	0	#	SYNE1
chr6	-	154422914	154422983	14	0	3	0	0	0.824	1.000	1.000	0.824	0	#	3	154422917	0	#	0	#	CNKSR3
chr6	+	158059256	158059353	11	0	2	0	0	0.846	1.000	1.000	0.846	0	#	2	158059537	0	#	0	#	SYNJ2
chr6	-	160482687	160482819	2	0	2	0	0	0.500	1.000	1.000	0.500	0	#	1,1	160482671,160480150	0	#	0	#	onlyEST
chr6	+	161093772	161093839	12	0	9	0	0	0.571	1.000	1.000	0.571	0	#	9	161093851	0	#	1	chr6+161093786-161093851	MAP3K4
chr6	+	163759224	163759365	2	0	1	0	0	0.667	1.000	1.000	0.667	0	#	1	163759429	0	#	0	#	onlyEST
chr6	+	167178383	167178542	1	0	1	0	0	0.500	1.000	1.000	0.500	0	#	1	167178614	0	#	0	#	TCP10L2
chr7	+	3951729	3951920	9	0	2	0	0	0.818	1.000	1.000	0.818	0	#	2	3952109	0	#	0	#	SDK1
chr7	+	5229607	5229738	34	0	23	0	0	0.596	1.000	1.000	0.596	0	#	23	5229705	0	#	0	#	WIPI2
chr7	-	5527660	5527891	4	0	3	0	0	0.571	1.000	1.000	0.571	0	#	0,1,1,1	5527732,5527517,5527416,5527372	0	#	73	chr7-5527400-5527891,chr7-5527774-5527785,chr7-5527291-5527891,chr7-5527529-5527891,chr7-5527668-5527891,chr7-5527850-5527895,chr7-5527751-5527891,chr7-5527711-5527891,chr7-5527539-5527891,chr7-5527532-5527891,chr7-5527429-5527891,chr7-5527863-5527891,chr7-5527378-5527891,chr7-5527645-5527891,chr7-5527620-5527891,chr7-5527498-5527891,chr7-5527366-5527891,chr7-5527257-5527891,chr7-5527374-5527891,chr7-5527657-5527891,chr7-5527663-5527888,chr7-5527661-5527891,chr7-5527377-5527891,chr7-5527610-5527891,chr7-5527542-5527848,chr7-5527545-5527891,chr7-5527487-5527891,chr7-5527441-5527891,chr7-5527845-5527891,chr7-5527639-5527891,chr7-5527379-5527891,chr7-5527582-5527891,chr7-5527696-5527891,chr7-5527551-5527892,chr7-5527551-5527891,chr7-5527258-5527891,chr7-5527546-5527891,chr7-5527484-5527891,chr7-5527848-5527891,chr7-5527391-5527891,chr7-5527656-5527891,chr7-5527624-5527891,chr7-5527662-5527891,chr7-5527549-5527891,chr7-5527658-5527891,chr7-5527767-5527891,chr7-5527773-5527891,chr7-5527652-5527891,chr7-5527664-5527891,chr7-5527655-5527891,chr7-5527409-5527891,chr7-5527525-5527891,chr7-5527735-5527891	ACTB
