chromo	strand	start	end	count	alt3	alt5	alt3+5	skip	constitLevel	inclLevel	3usageLevel	5usageLevel	alt3singleCount	alt3singleLoc	alt5singleCount	alt5singleLoc	alt3and5singleCount	alt3and5singleLoc	OnlyESTexonCount	OnlyESTexons	genename
chr3	-	51960188	51960320	166	1	0	0	0	0.994	1.000	0.994	1.000	1	51960239	0	#	0	#	2	chr3-51960187-51960258,chr3-51960133-51960320	PCBP4
chr3	-	51960865	51960898	370	3	0	0	0	0.992	1.000	0.992	1.000	3	51960895	0	#	0	#	6	chr3-51960868-51960898,chr3-51960865-51960901,chr3-51960883-51960900,chr3-51960865-51960896,chr3-51960872-51960898,chr3-51960869-51960898	PCBP4
chr3	-	51961009	51961033	402	2	0	0	0	0.995	1.000	0.995	1.000	2	51961029	0	#	0	#	1	chr3-51961009-51961031	PCBP4
chr3	-	51961159	51961304	368	9	0	0	0	0.976	1.000	0.976	1.000	1,1,7	51961241,51961213,51961270	0	#	0	#	4	chr3-51961246-51961304,chr3-51961215-51961304,chr3-51961162-51961304,chr3-51961163-51961304	PCBP4
chr3	+	51984046	51984158	201	1	0	0	0	0.995	1.000	0.995	1.000	1	51983993	0	#	0	#	2	chr3+51984046-51984139,chr3+51984046-51984150	ACY1,ABHD14A-ACY1
chr3	-	52149209	52149389	53	2	0	0	0	0.964	1.000	0.964	1.000	1,1	52149354,52149384	0	#	0	#	3	chr3-52149209-52149261,chr3-52149329-52149388,chr3-52149207-52149354	POC1A
chr3	-	52151015	52151100	50	5	0	0	0	0.909	1.000	0.909	1.000	5	52151171	0	#	0	#	2	chr3-52151015-52151112,chr3-52151029-52151100	POC1A
chr3	+	52202506	52202734	102	3	0	0	0	0.971	1.000	0.971	1.000	2,1	52202509,52202687	0	#	0	#	3	chr3+52202527-52202734,chr3+52202506-52202613,chr3+52202565-52202720	ALAS1
chr3	+	52203862	52204012	75	1	0	0	0	0.987	1.000	0.987	1.000	1	52203864	0	#	0	#	0	#	ALAS1
chr3	-	52231943	52232122	255	3	0	0	0	0.988	1.000	0.988	1.000	2,1	52232117,52232120	0	#	0	#	5	chr3-52231942-52232122,chr3-52231939-52232123,chr3-52232021-52232122,chr3-52231940-52232122	TWF2
chr3	+	52399544	52399779	7	1	0	0	0	0.875	1.000	0.875	1.000	1	52399620	0	#	0	#	0	#	DNAH1
chr3	-	52402778	52402871	99	9	0	0	0	0.917	1.000	0.917	1.000	1,8	52402841,52402940	0	#	0	#	4	chr3-52402781-52402871,chr3-52402781-52402940,chr3-52402781-52402865,chr3-52402788-52402871	BAP1
chr3	-	52405764	52405912	37	1	0	0	0	0.974	1.000	0.974	1.000	1	52405796	0	#	0	#	0	#	BAP1
chr3	+	52411028	52411247	10	5	0	0	0	0.667	1.000	0.667	1.000	4,1	52410661,52411094	0	#	0	#	8	chr3+52410849-52411247,chr3+52410940-52411247,chr3+52411097-52411247,chr3+52410844-52411247,chr3+52410675-52411247,chr3+52410849-52411206,chr3+52411028-52411206	onlyEST
chr3	-	52452105	52452252	136	1	0	0	0	0.993	1.000	0.993	1.000	1	52452250	0	#	0	#	6	chr3-52452117-52452252,chr3-52452187-52452252,chr3-52452109-52452252,chr3-52452197-52452252,chr3-52452162-52452252	TNNC1
chr3	-	52452482	52452513	96	11	0	0	0	0.897	1.000	0.897	1.000	10,1	52452497,52452494	0	#	0	#	0	#	TNNC1
chr3	+	52485777	52485827	88	1	0	0	0	0.989	1.000	0.989	1.000	1	52485781	0	#	0	#	0	#	NISCH
chr3	+	52519504	52519564	9	1	0	0	0	0.900	1.000	0.900	1.000	1	52519506	0	#	0	#	0	#	STAB1
chr3	+	52523426	52523576	12	1	0	0	0	0.923	1.000	0.923	1.000	1	52523442	0	#	0	#	2	chr3+52523426-52523471	STAB1
chr3	-	52587352	52587510	17	2	0	0	0	0.895	1.000	0.895	1.000	2	52587435	0	#	0	#	0	#	PBRM1
chr3	-	52589069	52589255	14	4	0	0	0	0.778	1.000	0.778	1.000	4	52589252	0	#	0	#	0	#	PBRM1
chr3	-	52679573	52679726	24	9	0	0	0	0.727	1.000	0.727	1.000	1,8	52679816,52679723	0	#	0	#	0	#	PBRM1
chr3	-	52695189	52695302	45	1	0	0	0	0.978	1.000	0.978	1.000	1,0	52695229,52695200	0	52695202	0	#	1	chr3-52695189-52695299	GLT8D1
chr3	-	52697720	52697934	63	1	0	0	0	0.984	1.000	0.984	1.000	1	52697854	0	#	0	#	1	chr3-52697802-52697934	GLT8D1
chr3	+	52797104	52797267	27	1	0	0	0	0.964	1.000	0.964	1.000	1	52797116	0	#	0	#	3	chr3+52797104-52797264,chr3+52797104-52797210,chr3+52797104-52797211	ITIH3
chr3	-	52820630	52820785	28	1	0	0	0	0.966	1.000	0.966	1.000	1	52820664	0	#	0	#	1	chr3-52820634-52820785	ITIH4,RP5-966M1.6
chr3	-	52824396	52824565	23	1	0	0	0	0.958	1.000	0.958	1.000	1	52824555	0	#	0	#	0	#	ITIH4,RP5-966M1.6
chr3	-	52825885	52826014	16	2	0	0	0	0.889	1.000	0.889	1.000	1,1	52825996,52825978	0	#	0	#	0	#	ITIH4,RP5-966M1.6
chr3	-	52826540	52826651	26	1	0	0	0	0.963	1.000	0.963	1.000	1	52826624	0	#	0	#	0	#	ITIH4,RP5-966M1.6
chr3	-	52834939	52835003	2	1	0	0	0	0.667	1.000	0.667	1.000	1	52835302	0	#	0	#	0	#	TMEM110-MUSTN1
chr3	-	53229006	53229137	191	1	0	0	0	0.995	1.000	0.995	1.000	1	53229131	0	#	0	#	7	chr3-53229029-53229137,chr3-53229006-53229134,chr3-53229006-53229173,chr3-53229006-53229076,chr3-53229006-53229066,chr3-53229013-53229137,chr3-53229006-53229140	TKT
chr3	-	53231356	53231550	213	1	0	0	0	0.995	1.000	0.995	1.000	1	53231471	0	53231349	0	#	9	chr3-53231356-53231497,chr3-53231356-53231519,chr3-53231459-53231550,chr3-53231361-53231550,chr3-53231343-53231550,chr3-53231443-53231549,chr3-53231359-53231550,chr3-53231359-53231531	TKT
chr3	-	53344901	53344942	155	1	0	0	0	0.994	1.000	0.994	1.000	1	53344936	0	#	0	#	1	chr3-53344903-53344939	DCP1A
chr3	+	53809977	53810298	4	1	0	0	0	0.800	1.000	0.800	1.000	1	53809961	0	#	0	#	0	#	CACNA1D
chr3	+	53858718	53858818	14	1	0	0	0	0.933	1.000	0.933	1.000	1	53858747	0	#	0	#	1	chr3+53858718-53858815	IL17RB
chr3	-	53873031	53873127	13	6	0	0	0	0.684	1.000	0.684	1.000	6	53873146	0	#	0	#	1	chr3-53873054-53873129	ACTR8
chr3	-	53879938	53880109	127	3	0	0	0	0.977	1.000	0.977	1.000	3	53880072	0	#	0	#	0	#	ACTR8
chr3	-	53885825	53885912	247	5	0	0	0	0.980	1.000	0.980	1.000	0,5	53885830,53885904	0	53885833	0	#	2	chr3-53885821-53885912,chr3-53885821-53885910	SELK
chr3	+	55073776	55073859	13	1	0	0	0	0.929	1.000	0.929	1.000	0,1,0	55073778,55073730,55073575	0	#	0	#	0	#	CACNA2D3
chr3	-	55479313	55479564	18	1	0	0	0	0.947	1.000	0.947	1.000	1	55479484	0	55479527	0	#	1	chr3-55479530-55479564	WNT5A
chr3	-	55734770	55734918	5	1	0	0	0	0.833	1.000	0.833	1.000	1	55734914	0	#	0	#	0	#	ERC2
chr3	+	56613588	56613750	8	1	0	0	0	0.889	1.000	0.889	1.000	1	56613610	0	#	0	#	0	#	CCDC66
chr3	-	56633043	56633843	4	3	0	0	0	0.571	1.000	0.571	1.000	3	56633966	0	#	0	#	0	#	FAM208A
chr3	-	57575547	57575673	233	1	0	0	0	0.996	1.000	0.996	1.000	1	57575732	0	#	0	#	4	chr3-57575550-57575673,chr3-57575550-57575672,chr3-57575552-57575673	ARF4
chr3	+	57896510	57896591	77	1	0	0	0	0.987	1.000	0.987	1.000	1	57896518	0	#	0	#	0	#	SLMAP
chr3	-	58200996	58201109	28	1	0	0	0	0.966	1.000	0.966	1.000	1	58202191	0	#	0	#	1	chr3-58200999-58201109	DNASE1L3
chr3	-	58210765	58210932	3	1	0	0	0	0.750	1.000	0.750	1.000	1	58211003	0	#	0	#	0	#	DNASE1L3
chr3	-	58524425	58524605	29	1	0	0	0	0.967	1.000	0.967	1.000	1	58524592	0	#	0	#	1	chr3-58524425-58524446	ACOX2
chr3	-	58531250	58531366	10	1	0	0	0	0.909	1.000	0.909	1.000	1	58531392	0	58531292	0	#	0	#	ACOX2
chr3	-	58534946	58535197	20	2	0	0	0	0.909	1.000	0.909	1.000	2	58535240	0	#	0	#	0	#	ACOX2
chr3	-	58645508	58645626	59	1	0	0	0	0.983	1.000	0.983	1.000	1	58645647	0	#	0	#	1	chr3-58645508-58645657	FAM3D
chr3	-	58831685	58831889	9	1	0	0	0	0.900	1.000	0.900	1.000	1	58831884	0	58831886	0	#	0	#	C3orf67
chr3	-	58867816	58867936	6	1	0	0	0	0.857	1.000	0.857	1.000	1	58867897	0	#	0	#	1	chr3-58867902-58867936	C3orf67
chr3	+	62321929	62322053	59	3	0	0	0	0.952	1.000	0.952	1.000	3	62321931	0	#	0	#	3	chr3+62321929-62322050,chr3+62321929-62322047,chr3+62321929-62322051	C3orf14
chr3	-	65470282	65470484	16	4	0	0	0	0.800	1.000	0.800	1.000	4	65470487	0	#	0	#	0	#	MAGI1
chr3	-	66381478	66381631	20	1	0	0	0	0.952	1.000	0.952	1.000	1	66381609	0	#	0	#	0	#	LRIG1
chr3	+	68417279	68417420	15	1	0	0	0	0.938	1.000	0.938	1.000	1	68417282	0	#	0	#	1	chr3+68417279-68417375	FAM19A1
chr3	-	69056611	69056693	41	2	0	0	0	0.953	1.000	0.953	1.000	2	69056649	0	#	0	#	2	chr3-69056622-69056693,chr3-69056611-69056663	UBA3
chr3	-	69061813	69061927	45	2	0	0	0	0.957	1.000	0.957	1.000	2	69061924	0	#	0	#	0	#	UBA3
chr3	-	69062076	69062179	57	1	0	0	0	0.983	1.000	0.983	1.000	1	69062141	0	#	0	#	7	chr3-69062079-69062179,chr3-69062089-69062179,chr3-69062080-69062179	UBA3
chr3	-	69196254	69196396	19	1	0	0	0	0.950	1.000	0.950	1.000	1	69196376	0	#	0	#	0	#	FRMD4B
chr3	+	69879133	69879383	46	1	0	0	0	0.979	1.000	0.979	1.000	1	69879136	0	#	0	#	0	#	MITF
chr3	+	69951829	69951886	18	4	0	0	0	0.818	1.000	0.818	1.000	4	69951811	0	#	0	#	0	#	MITF
chr3	-	70977642	70977722	22	6	0	0	0	0.786	1.000	0.786	1.000	6	70977719	0	#	0	#	1	chr3-70977642-70977727	FOXP1
chr3	-	71041327	71041532	22	2	0	0	0	0.917	1.000	0.917	1.000	2	71041517	0	#	0	#	0	#	FOXP1
chr3	-	72099903	72100010	10	1	0	0	0	0.909	1.000	0.909	1.000	1	72100006	0	#	0	#	0	#	LINC00877
chr3	-	72841044	72841199	46	1	0	0	0	0.979	1.000	0.979	1.000	1	72841160	0	#	0	#	0	#	SHQ1
chr3	-	72844358	72844423	98	2	0	0	0	0.980	1.000	0.980	1.000	2	72844453	0	#	0	#	4	chr3-72844358-72844418,chr3-72844361-72844423,chr3-72844362-72844423,chr3-72844365-72844423	SHQ1
chr3	+	73064002	73064146	23	1	0	0	0	0.958	1.000	0.958	1.000	1	73064064	0	#	0	#	0	#	PPP4R2
chr3	-	75426449	75426599	27	12	0	0	0	0.692	1.000	0.692	1.000	12	75426621	0	#	0	#	0	#	onlyEST
chr3	-	75741609	75741736	10	2	0	0	0	0.833	1.000	0.833	1.000	2	75741865	0	#	0	#	0	#	ZNF717
chr3	+	77602209	77602491	12	1	0	0	0	0.923	1.000	0.923	1.000	1	77602321	0	#	0	#	0	#	ROBO2
chr3	-	78635772	78636108	8	3	0	0	0	0.727	1.000	0.727	1.000	3	78635943	0	#	0	#	0	#	ROBO1
chr3	-	86978525	86978802	5	1	0	0	0	0.833	1.000	0.833	1.000	1	86978643	0	#	0	#	0	#	VGLL3
chr3	+	94084106	94084450	17	3	0	0	0	0.850	1.000	0.850	1.000	3	94084354	0	#	0	#	0	#	NSUN3
chr3	+	95138185	95138315	6	2	0	0	0	0.750	1.000	0.750	1.000	2	95138225	0	#	0	#	0	#	LINC00879
chr3	-	97949843	97950015	13	6	0	0	0	0.684	1.000	0.684	1.000	6	97950012	0	#	0	#	1	chr3-97949839-97950012	MINA
chr3	-	98590631	98590742	20	3	0	0	0	0.870	1.000	0.870	1.000	3,0	98590711,98590657	0	#	0	#	0	#	CPOX
chr3	-	98592948	98593138	1	1	0	0	0	0.500	1.000	0.500	1.000	1	98593213	0	#	0	#	2	chr3-98592948-98593314,chr3-98592948-98593131	CPOX
chr3	-	98800578	98800716	11	3	0	0	0	0.786	1.000	0.786	1.000	3	98800758	0	#	0	#	0	#	DCBLD2
chr3	+	100146972	100147061	103	1	0	0	0	0.990	1.000	0.990	1.000	1	100146975	0	#	0	#	1	chr3+100146972-100147058	CMSS1
chr3	+	100281741	100281847	209	1	0	0	0	0.995	1.000	0.995	1.000	1	100281717	0	#	0	#	0	#	TBC1D23
chr3	+	100306436	100306543	18	1	0	0	0	0.947	1.000	0.947	1.000	1	100306444	0	#	0	#	0	#	TBC1D23
chr3	-	100752786	100752948	21	1	0	0	0	0.955	1.000	0.955	1.000	1	100752945	0	#	0	#	1	chr3-100752816-100752948	ABI3BP
chr3	-	101682770	101682907	1080	1	0	0	0	0.999	1.000	0.999	1.000	1	101682860	0	#	0	#	26	chr3-101682772-101682896,chr3-101682782-101682892,chr3-101682773-101682907,chr3-101682754-101682907,chr3-101682778-101682907,chr3-101682770-101682902,chr3-101682770-101682904,chr3-101682770-101682891,chr3-101682770-101682893,chr3-101682770-101682900,chr3-101682834-101682907,chr3-101682775-101682907,chr3-101682716-101682907,chr3-101682770-101682895,chr3-101682735-101682907	RPL24
chr3	+	101757062	101757196	5	2	0	0	0	0.714	1.000	0.714	1.000	2	101757072	0	#	0	#	0	#	CEP97
chr3	+	101757633	101758423	5	1	0	0	0	0.833	1.000	0.833	1.000	1	101757810	0	#	0	#	0	#	CEP97
chr3	+	101782659	101782780	39	1	0	0	0	0.975	1.000	0.975	1.000	1	101782655	0	#	0	#	3	chr3+101782657-101782780,chr3+101782662-101782780	NXPE3
chr3	+	105367398	105367481	2	1	0	0	0	0.667	1.000	0.667	1.000	1	105367404	0	#	0	#	8	chr3+105367446-105367481,chr3+105367359-105367446,chr3+105367342-105367481,chr3+105367431-105367481,chr3+105367391-105367481,chr3+105367354-105367481	onlyEST
chr3	-	106417533	106417753	1	1	0	0	0	0.500	1.000	0.500	1.000	1	106417762	0	#	0	#	0	#	onlyEST
chr3	+	107774718	107774857	20	1	0	0	0	0.952	1.000	0.952	1.000	1	107774812	0	#	0	#	0	#	BBX
chr3	-	108057476	108057569	41	1	0	0	0	0.976	1.000	0.976	1.000	1	108057533	0	#	0	#	1	chr3-108057465-108057569	CD47
chr3	+	108353426	108353780	7	2	0	0	0	0.778	1.000	0.778	1.000	2	108353688	0	#	0	#	0	#	HHLA2
chr3	-	108579565	108579688	16	1	0	0	0	0.941	1.000	0.941	1.000	1	108579686	0	#	0	#	0	#	KIAA1524
chr3	-	108582107	108582202	32	2	0	0	0	0.941	1.000	0.941	1.000	2	108582138	0	#	0	#	0	#	KIAA1524
chr3	-	109328889	109329088	16	2	0	0	0	0.889	1.000	0.889	1.000	2	109329081	0	#	0	#	0	#	DPPA4
chr3	-	109333869	109333993	56	1	0	0	0	0.982	1.000	0.982	1.000	1	109333920	0	#	0	#	0	#	DPPA4
chr3	+	111637195	111637261	5	2	0	0	0	0.714	1.000	0.714	1.000	2	111637198	0	#	0	#	0	#	CD96
chr3	+	111999420	111999602	30	6	0	0	0	0.833	1.000	0.833	1.000	1,5	111999325,111999246	0	#	0	#	3	chr3+111999521-111999592,chr3+111999529-111999602,chr3+111999420-111999453	TAGLN3
chr3	+	112045752	112045943	3	1	0	0	0	0.750	1.000	0.750	1.000	1	112045749	0	#	0	#	0	#	TMPRSS7
chr3	-	112130444	112130513	30	4	0	0	0	0.882	1.000	0.882	1.000	4	112130519	0	#	0	#	1	chr3-112130444-112130510	GCSAM
chr3	+	112326521	112326650	2	1	0	0	0	0.667	1.000	0.667	1.000	1	112326622	0	#	0	#	0	#	RP11-90K6.1
chr3	+	112347557	112347830	35	6	0	0	0	0.854	1.000	0.854	1.000	6	112347562	0	#	0	#	1	chr3+112347534-112347831	CD200
chr3	-	112548532	112548640	123	1	0	0	0	0.992	1.000	0.992	1.000	1	112548614	0	#	0	#	1	chr3-112548529-112548640	ATG3
chr3	-	112638027	112639916	15	1	0	0	0	0.938	1.000	0.938	1.000	1	112638261	0	#	0	#	6	chr3-112639500-112639916,chr3-112639688-112639916,chr3-112638027-112638530,chr3-112639600-112639916,chr3-112639646-112639916	CCDC80
chr3	+	113278097	113278257	7	5	0	0	0	0.583	1.000	0.583	1.000	5	113278094	0	#	0	#	0	#	BOC
chr3	+	113285371	113285565	15	1	0	0	0	0.938	1.000	0.938	1.000	1	113285438	0	#	0	#	0	#	BOC
chr3	-	113296724	113296885	5	1	0	0	0	0.833	1.000	0.833	1.000	1	113296902	0	#	0	#	0	#	CFAP44
chr3	+	113583408	113583496	5	1	0	0	0	0.833	1.000	0.833	1.000	1	113583389	0	#	0	#	0	#	SIDT1
chr3	+	113616099	113616176	5	2	0	0	0	0.714	1.000	0.714	1.000	2	113616096	0	#	0	#	0	#	SIDT1
chr3	+	113778740	113778835	180	2	0	0	0	0.989	1.000	0.989	1.000	2	113778768	0	#	0	#	2	chr3+113778744-113778835,chr3+113778756-113778835	ATP6V1A
chr3	+	113908957	113909120	11	1	0	0	0	0.917	1.000	0.917	1.000	1	113908972	0	#	0	#	0	#	GRAMD1C
chr3	+	113948793	113948963	5	2	0	0	0	0.714	1.000	0.714	1.000	2	113948819	0	#	0	#	0	#	ZDHHC23
chr3	-	114042702	114042846	13	2	0	0	0	0.867	1.000	0.867	1.000	2	114042841	0	#	0	#	0	#	CCDC191
chr3	-	118904647	118904798	17	1	0	0	0	0.944	1.000	0.944	1.000	1	118904714	0	#	0	#	0	#	IGSF11
chr3	-	118930111	118930275	35	1	0	0	0	0.972	1.000	0.972	1.000	1	118930266	0	#	0	#	1	chr3-118930122-118930275	IGSF11
chr3	+	119190981	119191104	41	2	0	0	0	0.953	1.000	0.953	1.000	2	119191005	0	#	0	#	0	#	UPK1B
chr3	-	119461961	119462148	83	15	0	0	0	0.847	1.000	0.847	1.000	15	119462104	0	#	0	#	2	chr3-119461961-119462092,chr3-119461965-119462148	TMEM39A
chr3	+	119480050	119480172	31	3	0	0	0	0.912	1.000	0.912	1.000	3	119479907	0	#	0	#	2	chr3+119480047-119480172,chr3+119480050-119480168	POGLUT1
chr3	+	119708590	119708674	28	1	0	0	0	0.966	1.000	0.966	1.000	1	119708609	0	#	0	#	2	chr3+119708590-119708654	MAATS1
chr3	+	119747810	119747902	15	1	0	0	0	0.938	1.000	0.938	1.000	1	119747858	0	#	0	#	0	#	MAATS1
chr3	-	120675791	120675863	85	1	0	0	0	0.988	1.000	0.988	1.000	1	120675827	0	#	0	#	0	#	HGD
chr3	-	121432917	121433033	7	2	0	0	0	0.778	1.000	0.778	1.000	2	121433036	0	#	0	#	1	chr3-121432917-121433007	POLQ
chr3	-	121632331	121632563	34	2	0	0	0	0.944	1.000	0.944	1.000	1,1	121632365,121632598	0	#	0	#	8	chr3-121632475-121632562,chr3-121632337-121632367,chr3-121632436-121632563,chr3-121632524-121632562,chr3-121632523-121632562,chr3-121632334-121632563,chr3-121632452-121632563,chr3-121632455-121632563	HCLS1
chr3	-	121644817	121644928	269	1	0	0	0	0.996	1.000	0.996	1.000	1	121644889	0	#	0	#	5	chr3-121644821-121644928,chr3-121644822-121644928,chr3-121644820-121644928	HCLS1
chr3	-	121714860	121714976	10	1	0	0	0	0.909	1.000	0.909	1.000	1	121714971	0	#	0	#	0	#	GOLGB1
chr3	+	121915226	121915317	25	1	0	0	0	0.962	1.000	0.962	1.000	1	121915230	0	#	0	#	0	#	SLC15A2
chr3	+	122282112	122282236	8	1	0	0	0	0.889	1.000	0.889	1.000	1	122282082	0	#	0	#	0	#	CASR
chr3	-	122550583	122550802	10	1	0	0	0	0.909	1.000	0.909	1.000	1	122550600	0	#	0	#	0	#	PARP9
chr3	-	122559605	122559709	55	3	0	0	0	0.948	1.000	0.948	1.000	3	122559706	0	#	0	#	0	#	PARP9
chr3	+	122617014	122617164	8	1	0	0	0	0.889	1.000	0.889	1.000	1	122617085	0	#	0	#	0	#	PARP15
chr3	+	122699389	122701635	6	2	0	0	0	0.750	1.000	0.750	1.000	2	122701599	0	#	0	#	0	#	PARP14
chr3	-	122911919	122912069	15	1	0	0	0	0.938	1.000	0.938	1.000	1	122912066	0	#	0	#	0	#	SEMA5B
chr3	-	122912171	122912342	10	1	0	0	0	0.909	1.000	0.909	1.000	1	122912234	0	#	0	#	1	chr3-122912174-122912342	SEMA5B
chr3	+	123146098	123146259	15	2	0	0	0	0.882	1.000	0.882	1.000	2	123146117	0	#	0	#	6	chr3+123146103-123146259,chr3+123146136-123146259,chr3+123146101-123146259	PDIA5
chr3	+	123585641	123585801	4	1	0	0	0	0.800	1.000	0.800	1.000	1	123585646	0	#	0	#	0	#	MYLK-AS1
chr3	-	123640286	123640504	22	1	0	0	0	0.957	1.000	0.957	1.000	1	123640488	0	#	0	#	2	chr3-123640471-123640504,chr3-123640286-123640312	MYLK
chr3	+	124398696	124398871	20	1	0	0	0	0.952	1.000	0.952	1.000	1	124398769	0	#	0	#	0	#	KALRN
chr3	+	124434306	124434525	4	3	0	0	0	0.571	1.000	0.571	1.000	3	124434333	0	#	0	#	0	#	KALRN
chr3	+	124633848	124633953	5	5	0	0	0	0.500	1.000	0.500	1.000	5	124633851	0	#	0	#	0	#	KALRN
chr3	+	124674360	124674614	1	1	0	0	0	0.500	1.000	0.500	1.000	1	124674363	0	#	0	#	0	#	KALRN
chr3	-	124796387	124796817	36	1	0	0	0	0.973	1.000	0.973	1.000	1	124796433	0	#	0	#	0	#	ITGB5
chr3	-	124927531	124927993	15	1	0	0	0	0.938	1.000	0.938	1.000	1	124927600	0	#	0	#	4	chr3-124927531-124927564,chr3-124927531-124927715,chr3-124927874-124927993,chr3-124927678-124927993	MUC13
chr3	-	125107480	125108126	16	1	0	0	0	0.941	1.000	0.941	1.000	1	125107631	0	#	0	#	0	#	SLC12A8
chr3	+	125977003	125977165	20	3	0	0	0	0.870	1.000	0.870	1.000	2,1	125976817,125977045	0	#	0	#	0	#	ROPN1B
chr3	-	126016730	126016875	35	1	0	0	0	0.972	1.000	0.972	1.000	1	126016821	0	#	0	#	5	chr3-126016736-126016875,chr3-126016734-126016875,chr3-126016730-126016769,chr3-126016746-126016877	SLC41A3
chr3	-	126022785	126022932	50	1	0	0	0	0.980	1.000	0.980	1.000	1	126022842	0	#	0	#	5	chr3-126022789-126022933,chr3-126022878-126022932,chr3-126022789-126022932	SLC41A3
chr3	-	126150405	126150531	26	1	0	0	0	0.963	1.000	0.963	1.000	1	126150956	0	#	0	#	0	#	ALDH1L1
chr3	-	126154553	126154643	33	2	0	0	0	0.943	1.000	0.943	1.000	2	126154619	0	#	0	#	0	#	ALDH1L1
chr3	-	126155401	126155503	32	1	0	0	0	0.970	1.000	0.970	1.000	1	126155497	0	#	0	#	1	chr3-126155405-126155503	ALDH1L1
chr3	+	126395941	126396049	6	1	0	0	0	0.857	1.000	0.857	1.000	1	126395995	0	#	0	#	0	#	CFAP100
chr3	+	126418457	126418525	4	2	0	0	0	0.667	1.000	0.667	1.000	2	126418454	0	#	0	#	0	#	CFAP100
chr3	-	126501217	126501280	33	1	0	0	0	0.971	1.000	0.971	1.000	1	126501312	0	#	0	#	0	#	UROC1
chr3	+	126852646	126852730	66	3	0	0	0	0.957	1.000	0.957	1.000	3	126852643	0	#	0	#	1	chr3+126852652-126852730	CHCHD6
chr3	+	126957415	126957551	43	1	0	0	0	0.977	1.000	0.977	1.000	1	126957424	0	#	0	#	5	chr3+126957415-126957540,chr3+126957415-126957578,chr3+126957415-126957439,chr3+126957502-126957545,chr3+126957415-126957548	CHCHD6
chr3	-	127499684	127499730	1	1	0	0	0	0.500	1.000	0.500	1.000	1	127499742	0	#	0	#	0	#	LINC01471
chr3	+	127606117	127606337	59	1	0	0	0	0.983	1.000	0.983	1.000	1	127606119	0	#	0	#	2	chr3+127606116-127606333,chr3+127606120-127606337	MCM2
chr3	+	127639244	127639523	82	1	0	0	0	0.988	1.000	0.988	1.000	1	127639247	0	#	0	#	0	#	PODXL2
chr3	+	127668440	127668597	30	1	0	0	0	0.968	1.000	0.968	1.000	1	127668455	0	#	0	#	3	chr3+127668464-127668597	PODXL2
chr3	+	127671433	127671613	25	1	0	0	0	0.962	1.000	0.962	1.000	1	127671586	0	#	0	#	1	chr3+127671433-127671465	PODXL2
chr3	+	127674544	127674600	64	1	0	0	0	0.985	1.000	0.985	1.000	1	127674572	0	#	0	#	0	#	ABTB1
chr3	+	127677675	127677843	22	1	0	0	0	0.957	1.000	0.957	1.000	1,0	127677735,127677806	0	#	0	#	0	#	ABTB1
chr3	-	127694974	127695190	42	1	0	0	0	0.977	1.000	0.977	1.000	1	127695000	0	#	0	#	0	#	MGLL
chr3	-	127821693	127821838	166	1	0	0	0	0.994	1.000	0.994	1.000	1	127821829	0	#	0	#	1	chr3-127821693-127821841	MGLL
chr3	+	128067982	128068059	177	1	0	0	0	0.994	1.000	0.994	1.000	1	128068006	0	#	0	#	1	chr3+128067982-128068113	SEC61A1
chr3	-	128481818	128481944	23	4	0	0	0	0.852	1.000	0.852	1.000	4	128481902	0	#	0	#	0	#	GATA2
chr3	-	128644918	128644983	1066	3	0	0	0	0.997	1.000	0.997	1.000	1,1,1	128644977,128644965,128644970	0	#	0	#	8	chr3-128644918-128644978,chr3-128644919-128644959,chr3-128644923-128644983,chr3-128644918-128644986,chr3-128644922-128644983,chr3-128644923-128644985	RPN1
chr3	+	128893554	128893656	380	1	0	0	0	0.997	1.000	0.997	1.000	1	128893518	0	#	0	#	1	chr3+128893552-128893646	ACAD9
chr3	+	128904385	128904505	49	3	0	0	0	0.942	1.000	0.942	1.000	3	128904357	0	#	0	#	3	chr3+128904341-128904505,chr3+128904385-128904501,chr3+128904384-128904393	ACAD9
chr3	-	129140367	129140485	199	2	0	0	0	0.990	1.000	0.990	1.000	2	129140481	0	#	0	#	3	chr3-129140433-129140485,chr3-129140374-129140484,chr3-129140382-129140485	ISY1-RAB43,ISY1
chr3	-	129171078	129171277	538	197	0	0	0	0.732	1.000	0.732	1.000	182,1,13,1	129171280,129171239,129171283,129171124	0	#	0	#	12	chr3-129171078-129171272,chr3-129171078-129171332,chr3-129171259-129171277,chr3-129171081-129171280,chr3-129171153-129171277,chr3-129171078-129171233,chr3-129171133-129171277,chr3-129171079-129171272,chr3-129171215-129171277,chr3-129171081-129171277,chr3-129171084-129171277,chr3-129171090-129171277	CNBP
chr3	+	129254984	129255077	105	2	0	0	0	0.981	1.000	0.981	1.000	2	129255055	0	#	0	#	4	chr3+129254984-129255073,chr3+129255014-129255077,chr3+129254984-129255016,chr3+129254984-129255074	COPG1
chr3	+	129272243	129272415	60	1	0	0	0	0.984	1.000	0.984	1.000	1	129272347	0	#	0	#	4	chr3+129272243-129272404,chr3+129272238-129272415,chr3+129272240-129272415,chr3+129272243-129272411	COPG1
chr3	+	129507667	129507762	19	16	0	0	0	0.543	1.000	0.543	1.000	16	129507664	0	#	0	#	1	chr3+129507665-129507762	IFT122
chr3	+	129532532	129532772	40	1	0	0	0	0.976	1.000	0.976	1.000	1	129532547	0	#	0	#	0	#	RHO
